,session,term,classification1,classification2,filter,tab,"E(A,N)","E(P,N)","E(P,A)","J(A,N)","J(P,N)","J(P,A)","S(A,N)","S(P,N)","S(P,A)"
4780,r_090_p,Coronel Lima,Politician,Informative,,top_tab,7,7,4,0.5384615384615384,0.5384615384615384,1.0,0.42509958,0.3764435,0.64822245
4781,r_090_p,Coronel Lima,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997285,0.9997285,0.9997223
4782,r_090_p,Coronel Lima,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4783,r_090_p,Coronel Lima,Politician,Informative,,photos_tab,9,9,0,0.25,0.25,1.0,0.31666294,0.31666294,0.9997653
4784,r_090_p,Coronel Lima,Politician,Informative,,videos_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.17988609,0.17988609,0.99972427
4785,r_090_p,Coronel Lima,Politician,Informative,until_2019-03-22,top_tab,10,10,0,0.25,0.25,1.0,0.17246188,0.17246188,0.9997427
4786,r_090_p,Coronel Lima,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99974644,0.99974644,0.9997406
4787,r_090_p,Coronel Lima,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4788,r_090_p,Coronel Lima,Politician,Informative,until_2019-03-22,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.2373316,0.2373316,0.999851
4789,r_090_p,Coronel Lima,Politician,Informative,until_2019-03-22,videos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.26950768,0.26950768,0.99972093
4790,r_090_p,Coronel Lima,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.25731853,0.25731853,0.9998004
4791,r_090_p,Coronel Lima,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99970603,0.99970603,0.9996993
4792,r_090_p,Coronel Lima,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4793,r_090_p,Coronel Lima,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.2261508,0.2261508,0.99982315
4795,r_090_p,Coronel Lima,Politician,Informative,since_2019-03-24,top_tab,7,7,4,0.5384615384615384,0.5384615384615384,1.0,0.3764435,0.42509958,0.64822245
4796,r_090_p,Coronel Lima,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997285,0.9997285,0.9997223
4797,r_090_p,Coronel Lima,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4798,r_090_p,Coronel Lima,Politician,Informative,since_2019-03-24,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.12106727,0.12106727,0.99974185
4799,r_090_p,Coronel Lima,Politician,Informative,since_2019-03-24,videos_tab,10,10,2,0.17647058823529413,0.25,0.8181818181818182,0.23137498,0.22732174,0.85911417
4800,r_090_p,Aecio,Politician,Informative,,top_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.1596382,0.1596382,0.99978197
4801,r_090_p,Aecio,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99971217,0.99971217,0.99970555
4802,r_090_p,Aecio,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.99995536,0.99995536,0.99995434
4803,r_090_p,Aecio,Politician,Informative,,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.16067135,0.16067135,0.99976844
4804,r_090_p,Aecio,Politician,Informative,,videos_tab,9,9,2,0.42857142857142855,0.42857142857142855,1.0,0.14045039,0.13026881,0.8011984
4805,r_090_p,Aecio,Politician,Informative,until_2019-03-22,top_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.17271294,0.17271294,0.99976665
4806,r_090_p,Aecio,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99976134,0.99976134,0.9997559
4807,r_090_p,Aecio,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4808,r_090_p,Aecio,Politician,Informative,until_2019-03-22,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.28334972,0.28334972,0.99987435
4809,r_090_p,Aecio,Politician,Informative,until_2019-03-22,videos_tab,9,9,0,0.25,0.25,1.0,0.29061294,0.29061294,0.9997827
4810,r_090_p,Aecio,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.0,0.0,1.0,0.16288333,0.16288333,0.99967176
4811,r_090_p,Aecio,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997426,0.9997426,0.9997367
4812,r_090_p,Aecio,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4813,r_090_p,Aecio,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,8,8,0,0.5384615384615384,0.5384615384615384,1.0,0.27072883,0.27072883,0.99975824
4814,r_090_p,Aecio,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,10,10,0,0.25,0.25,1.0,0.13450183,0.13450183,0.9997427
4815,r_090_p,Aecio,Politician,Informative,since_2019-03-24,top_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.15364896,0.15364896,0.99978197
4816,r_090_p,Aecio,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973744,0.99973744,0.9997314
4818,r_090_p,Aecio,Politician,Informative,since_2019-03-24,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.11815877,0.11815877,0.9997459
4819,r_090_p,Aecio,Politician,Informative,since_2019-03-24,videos_tab,9,9,2,0.42857142857142855,0.42857142857142855,1.0,0.14045039,0.13026881,0.8011984
4820,r_090_p,Eduardo Cunha,Politician,Informative,,top_tab,9,9,0,0.25,0.25,1.0,0.18666899,0.18666899,0.9998292
4821,r_090_p,Eduardo Cunha,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997948,0.9997948,0.9997901
4822,r_090_p,Eduardo Cunha,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.99989337,0.99989337,0.9998909
4823,r_090_p,Eduardo Cunha,Politician,Informative,,photos_tab,9,6,8,0.5384615384615384,0.8181818181818182,0.5384615384615384,0.2091603,0.3101073,0.20840289
4825,r_090_p,Eduardo Cunha,Politician,Informative,until_2019-03-22,top_tab,10,10,0,0.25,0.25,1.0,0.19061619,0.19061619,0.99976635
4826,r_090_p,Eduardo Cunha,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973226,0.99973226,0.9997261
4827,r_090_p,Eduardo Cunha,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.99993753,0.99993753,0.9999361
4828,r_090_p,Eduardo Cunha,Politician,Informative,until_2019-03-22,photos_tab,9,9,0,0.25,0.25,1.0,0.21597524,0.21597524,0.99968344
4829,r_090_p,Eduardo Cunha,Politician,Informative,until_2019-03-22,videos_tab,10,10,0,0.25,0.25,1.0,0.15821934,0.15821934,0.9996598
4830,r_090_p,Eduardo Cunha,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.42857142857142855,0.42857142857142855,1.0,0.16174339,0.16174339,0.9996967
4831,r_090_p,Eduardo Cunha,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973553,0.99973553,0.99972945
4832,r_090_p,Eduardo Cunha,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99993753,0.99993753,0.9999361
4833,r_090_p,Eduardo Cunha,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,6,6,0,0.42857142857142855,0.42857142857142855,1.0,0.29445457,0.29445457,0.99970275
4835,r_090_p,Eduardo Cunha,Politician,Informative,since_2019-03-24,top_tab,9,9,0,0.25,0.25,1.0,0.089715034,0.089715034,0.9998292
4836,r_090_p,Eduardo Cunha,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997948,0.9997948,0.9997901
4837,r_090_p,Eduardo Cunha,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99993753,0.99993753,0.9999361
4838,r_090_p,Eduardo Cunha,Politician,Informative,since_2019-03-24,photos_tab,8,8,7,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.24121562,0.27665037,0.3954667
4839,r_090_p,Eduardo Cunha,Politician,Informative,since_2019-03-24,videos_tab,8,8,0,0.25,0.25,1.0,0.34634387,0.34634387,0.9997614
4840,r_090_p,Freixo e Paulo Teixeira,Politician,Informative,,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.36172608,0.36172608,0.99974114
4841,r_090_p,Freixo e Paulo Teixeira,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99972814,0.99972814,0.9997219
4843,r_090_p,Freixo e Paulo Teixeira,Politician,Informative,,photos_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.23912778,0.23912778,0.99973196
4845,r_090_p,Freixo e Paulo Teixeira,Politician,Informative,until_2019-03-22,top_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.3575049,0.3575049,0.9997347
4846,r_090_p,Freixo e Paulo Teixeira,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99968505,0.99968505,0.99967784
4848,r_090_p,Freixo e Paulo Teixeira,Politician,Informative,until_2019-03-22,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.3818648,0.3818648,0.9997595
4850,r_090_p,Freixo e Paulo Teixeira,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.25,0.25,1.0,0.27349406,0.27349406,0.9997678
4851,r_090_p,Freixo e Paulo Teixeira,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9998432,0.9998432,0.9998396
4855,r_090_p,Freixo e Paulo Teixeira,Politician,Informative,since_2019-03-24,top_tab,8,8,0,0.6666666666666666,0.6666666666666666,1.0,0.28969568,0.28969568,0.99974656
4856,r_090_p,Freixo e Paulo Teixeira,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99972814,0.99972814,0.9997219
4858,r_090_p,Freixo e Paulo Teixeira,Politician,Informative,since_2019-03-24,photos_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.23722933,0.23722933,0.99970686
4860,r_090_p,Sarney,Politician,Informative,,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.17758508,0.17758508,0.9997173
4861,r_090_p,Sarney,Politician,Informative,,most_recent_tab,2,2,0,0.8181818181818182,0.8181818181818182,1.0,0.17416254,0.17416254,0.99975806
4862,r_090_p,Sarney,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.9998045,0.9998045,0.9998
4863,r_090_p,Sarney,Politician,Informative,,photos_tab,10,10,0,0.25,0.25,1.0,0.04264018,0.04264018,0.9997381
4864,r_090_p,Sarney,Politician,Informative,,videos_tab,8,8,0,0.6666666666666666,0.6666666666666666,1.0,0.26393366,0.26393366,0.99971294
4865,r_090_p,Sarney,Politician,Informative,until_2019-03-22,top_tab,7,7,0,0.6666666666666666,0.6666666666666666,1.0,0.3448345,0.3448345,0.99979115
4866,r_090_p,Sarney,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99967897,0.99967897,0.99967164
4867,r_090_p,Sarney,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.9998045,0.9998045,0.9998
4868,r_090_p,Sarney,Politician,Informative,until_2019-03-22,photos_tab,8,8,0,0.5384615384615384,0.5384615384615384,1.0,0.28680837,0.28680837,0.9997645
4869,r_090_p,Sarney,Politician,Informative,until_2019-03-22,videos_tab,8,8,0,0.25,0.25,1.0,0.30756062,0.30756062,0.9997487
4870,r_090_p,Sarney,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.3565336,0.3565336,0.99976414
4871,r_090_p,Sarney,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99976534,0.99976534,0.99976
4872,r_090_p,Sarney,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9998045,0.9998045,0.9998
4873,r_090_p,Sarney,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,10,10,0,0.25,0.25,1.0,0.20026664,0.20026664,0.9996947
4875,r_090_p,Sarney,Politician,Informative,since_2019-03-24,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.11429733,0.11429733,0.9997173
4876,r_090_p,Sarney,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9998039,0.9998039,0.99979943
4877,r_090_p,Sarney,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9998045,0.9998045,0.9998
4878,r_090_p,Sarney,Politician,Informative,since_2019-03-24,photos_tab,10,10,0,0.25,0.25,1.0,0.08057052,0.08057052,0.9997381
4879,r_090_p,Sarney,Politician,Informative,since_2019-03-24,videos_tab,6,6,0,0.6666666666666666,0.6666666666666666,1.0,0.16367373,0.16367373,0.99971294
4880,r_090_p,Temer,Politician,Informative,,top_tab,9,8,6,0.17647058823529413,0.25,0.8181818181818182,0.11933498,0.23578215,0.2859278
4881,r_090_p,Temer,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99983305,0.99983305,0.9998292
4882,r_090_p,Temer,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.99996847,0.99996847,0.99996775
4883,r_090_p,Temer,Politician,Informative,,photos_tab,10,10,5,0.25,0.25,1.0,0.043863147,0.035393655,0.50791913
4884,r_090_p,Temer,Politician,Informative,,videos_tab,9,9,3,0.17647058823529413,0.17647058823529413,0.8181818181818182,0.16804199,0.1858344,0.70756686
4885,r_090_p,Temer,Politician,Informative,until_2019-03-22,top_tab,10,10,0,0.42857142857142855,0.42857142857142855,1.0,0.2049513,0.2049513,0.99980444
4886,r_090_p,Temer,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99979967,0.99979967,0.9997951
4887,r_090_p,Temer,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.99996847,0.99996847,0.99996775
4888,r_090_p,Temer,Politician,Informative,until_2019-03-22,photos_tab,6,6,0,0.5384615384615384,0.5384615384615384,1.0,0.5047348,0.5047348,0.9996986
4889,r_090_p,Temer,Politician,Informative,until_2019-03-22,videos_tab,9,9,0,0.25,0.25,1.0,0.21148995,0.21148995,0.9997509
4890,r_090_p,Temer,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.098030955,0.098030955,0.99974185
4891,r_090_p,Temer,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.999826,0.999826,0.999822
4892,r_090_p,Temer,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99996847,0.99996847,0.99996775
4893,r_090_p,Temer,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,8,8,0,0.3333333333333333,0.3333333333333333,1.0,0.4026101,0.4026101,0.99975425
4894,r_090_p,Temer,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,9,9,0,0.25,0.25,1.0,0.3124386,0.3124386,0.999822
4895,r_090_p,Temer,Politician,Informative,since_2019-03-24,top_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.137729,0.137729,0.9998314
4896,r_090_p,Temer,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99983305,0.99983305,0.9998292
4897,r_090_p,Temer,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99996847,0.99996847,0.99996775
4898,r_090_p,Temer,Politician,Informative,since_2019-03-24,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.041912287,0.041912287,0.99973965
4899,r_090_p,Temer,Politician,Informative,since_2019-03-24,videos_tab,9,9,2,0.1111111111111111,0.25,0.6666666666666666,0.1529573,0.1361354,0.80125487
4900,r_090_p,Pinochet,Politician,Informative,,top_tab,9,9,0,0.25,0.25,1.0,0.30114058,0.30114058,0.9998107
4901,r_090_p,Pinochet,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99975973,0.99975973,0.99975425
4902,r_090_p,Pinochet,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4903,r_090_p,Pinochet,Politician,Informative,,photos_tab,9,10,6,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.18110706,0.16581827,0.4283461
4904,r_090_p,Pinochet,Politician,Informative,,videos_tab,10,10,3,0.3333333333333333,0.3333333333333333,0.8181818181818182,0.15507807,0.14473236,0.73110425
4905,r_090_p,Pinochet,Politician,Informative,until_2019-03-22,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.2918444,0.2918444,0.9997201
4907,r_090_p,Pinochet,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4908,r_090_p,Pinochet,Politician,Informative,until_2019-03-22,photos_tab,10,10,0,0.25,0.25,1.0,0.15858215,0.15858215,0.9997592
4909,r_090_p,Pinochet,Politician,Informative,until_2019-03-22,videos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.19978671,0.19978671,0.99970466
4910,r_090_p,Pinochet,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.2728918,0.2728918,0.9997428
4911,r_090_p,Pinochet,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973947,0.99973947,0.9997335
4912,r_090_p,Pinochet,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4914,r_090_p,Pinochet,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,8,8,0,0.5384615384615384,0.5384615384615384,1.0,0.42387524,0.42387524,0.9997355
4915,r_090_p,Pinochet,Politician,Informative,since_2019-03-24,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.19302233,0.19302233,0.9998107
4917,r_090_p,Pinochet,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0
4918,r_090_p,Pinochet,Politician,Informative,since_2019-03-24,photos_tab,10,10,5,0.17647058823529413,0.17647058823529413,0.8181818181818182,0.18269776,0.15132338,0.41298783
4919,r_090_p,Pinochet,Politician,Informative,since_2019-03-24,videos_tab,10,10,4,0.3333333333333333,0.3333333333333333,0.8181818181818182,0.15221752,0.13774858,0.47593743
4920,r_090_p,Dilma Rousseff,Politician,Informative,,top_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.24248171,0.24248171,0.99982315
4921,r_090_p,Dilma Rousseff,Politician,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997102,0.9997102,0.9997036
4922,r_090_p,Dilma Rousseff,Politician,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.9999362,0.9999362,0.9999348
4923,r_090_p,Dilma Rousseff,Politician,Informative,,photos_tab,10,10,5,0.05263157894736842,0.05263157894736842,0.8181818181818182,0.11048406,0.10152322,0.535759
4924,r_090_p,Dilma Rousseff,Politician,Informative,,videos_tab,10,10,6,0.0,0.05263157894736842,0.6666666666666666,0.12639873,0.11644691,0.4276736
4925,r_090_p,Dilma Rousseff,Politician,Informative,until_2019-03-22,top_tab,4,4,0,0.6666666666666666,0.6666666666666666,1.0,0.66186064,0.66186064,0.9998096
4926,r_090_p,Dilma Rousseff,Politician,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99979585,0.99979585,0.99979115
4927,r_090_p,Dilma Rousseff,Politician,Informative,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.9999362,0.9999362,0.9999348
4928,r_090_p,Dilma Rousseff,Politician,Informative,until_2019-03-22,photos_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.15737149,0.15737149,0.9998013
4929,r_090_p,Dilma Rousseff,Politician,Informative,until_2019-03-22,videos_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.29857406,0.29857406,0.9997919
4930,r_090_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,top_tab,7,7,0,0.42857142857142855,0.42857142857142855,1.0,0.39865354,0.39865354,0.9997148
4931,r_090_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997786,0.9997786,0.99977356
4932,r_090_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9999362,0.9999362,0.9999348
4933,r_090_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.1796258,0.1796258,0.9997631
4934,r_090_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,10,10,2,0.25,0.25,0.6666666666666666,0.16894946,0.18529926,0.83309567
4935,r_090_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,top_tab,10,9,5,0.5384615384615384,0.5384615384615384,1.0,0.20658508,0.2800519,0.59418553
4936,r_090_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997102,0.9997102,0.9997036
4937,r_090_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9999362,0.9999362,0.9999348
4938,r_090_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,photos_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.11372562,0.11372562,0.9997625
4939,r_090_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,videos_tab,10,10,0,0.0,0.0,1.0,0.074432254,0.074432254,0.9996687
4940,r_090_p,#LulaLivreDomingoSDV,Politician,Opinion,,top_tab,10,10,0,0.25,0.25,1.0,0.21559331,0.21559331,0.99974674
4941,r_090_p,#LulaLivreDomingoSDV,Politician,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973226,0.99973226,0.9997261
4943,r_090_p,#LulaLivreDomingoSDV,Politician,Opinion,,photos_tab,9,9,0,0.1111111111111111,0.1111111111111111,1.0,0.24506813,0.24506813,0.999799
4944,r_090_p,#LulaLivreDomingoSDV,Politician,Opinion,,videos_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.39113998,0.39113998,0.99982715
4955,r_090_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,top_tab,10,10,0,0.25,0.25,1.0,0.21333234,0.21333234,0.99974674
4956,r_090_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973226,0.99973226,0.9997261
4958,r_090_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,photos_tab,9,9,0,0.1111111111111111,0.1111111111111111,1.0,0.2571233,0.2571233,0.999799
4959,r_090_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,videos_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.39148718,0.39148718,0.9998777
4960,r_090_p,Michelzinho,Criticism,Opinion,,top_tab,7,5,5,0.5384615384615384,0.6666666666666666,0.8181818181818182,0.39378226,0.58562386,0.5316272
4961,r_090_p,Michelzinho,Criticism,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9996997,0.9996997,0.99969286
4962,r_090_p,Michelzinho,Criticism,Opinion,,people_tab,0,0,0,1.0,1.0,1.0,0.9997674,0.9997674,0.99976206
4963,r_090_p,Michelzinho,Criticism,Opinion,,photos_tab,8,9,7,0.17647058823529413,0.25,0.5384615384615384,0.32880837,0.2598851,0.42232975
4964,r_090_p,Michelzinho,Criticism,Opinion,,videos_tab,9,10,6,0.42857142857142855,0.42857142857142855,1.0,0.25808087,0.17798851,0.5135595
4965,r_090_p,Michelzinho,Criticism,Opinion,until_2019-03-22,top_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.17639668,0.17639668,0.9998292
4966,r_090_p,Michelzinho,Criticism,Opinion,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99983495,0.99983495,0.9998312
4967,r_090_p,Michelzinho,Criticism,Opinion,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.9997674,0.9997674,0.99976206
4968,r_090_p,Michelzinho,Criticism,Opinion,until_2019-03-22,photos_tab,10,10,0,0.25,0.25,1.0,0.16465585,0.16465585,0.9997674
4969,r_090_p,Michelzinho,Criticism,Opinion,until_2019-03-22,videos_tab,10,10,0,0.42857142857142855,0.42857142857142855,1.0,0.12573159,0.12573159,0.9997639
4970,r_090_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.24710973,0.24710973,0.99974984
4971,r_090_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9998088,0.9998088,0.99980444
4972,r_090_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9997674,0.9997674,0.99976206
4973,r_090_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,8,8,0,0.8181818181818182,0.8181818181818182,1.0,0.23639926,0.23639926,0.99980444
4975,r_090_p,Michelzinho,Criticism,Opinion,since_2019-03-24,top_tab,6,6,0,0.6666666666666666,0.6666666666666666,1.0,0.3688532,0.3688532,0.99979115
4976,r_090_p,Michelzinho,Criticism,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9996997,0.9996997,0.99969286
4977,r_090_p,Michelzinho,Criticism,Opinion,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9997674,0.9997674,0.99976206
4978,r_090_p,Michelzinho,Criticism,Opinion,since_2019-03-24,photos_tab,7,7,2,0.5384615384615384,0.5384615384615384,0.8181818181818182,0.30255452,0.30445617,0.8268821
4979,r_090_p,Michelzinho,Criticism,Opinion,since_2019-03-24,videos_tab,8,8,0,0.5384615384615384,0.5384615384615384,1.0,0.25687838,0.25687838,0.99980444
4980,r_090_p,Falta a Dilma,Criticism,Opinion,,top_tab,10,10,0,0.42857142857142855,0.42857142857142855,1.0,0.17340843,0.17340843,0.9997383
4981,r_090_p,Falta a Dilma,Criticism,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99968696,0.99968696,0.99967974
4983,r_090_p,Falta a Dilma,Criticism,Opinion,,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.20467463,0.20467463,0.9998073
